# ModEM impedance responses for written by Matlab function write_data_modem                                                         
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>   27.511-112.561
>     18    78
3.162277E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   3.235241E+01   4.406515E+01   2.000000E+15
3.162277E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -4.271745E+01  -5.467764E+01   2.000000E+15
3.162277E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   4.228260E+00   3.118467E+00   2.000000E+15
5.623415E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -7.501156E-01   6.769406E-02   2.000000E+15
5.623415E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   2.107798E+01   3.156709E+01   2.000000E+15
5.623415E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -2.723212E+01  -4.002323E+01   2.000000E+15
5.623415E-02          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   2.990356E+00   2.713344E+00   2.000000E+15
1.000000E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -5.894035E-01  -3.110902E-01   2.000000E+15
1.000000E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   1.379831E+01   2.161972E+01   2.000000E+15
1.000000E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -1.727689E+01  -2.749867E+01   2.000000E+15
1.000000E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   2.089541E+00   2.346166E+00   2.000000E+15
1.778279E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX  -2.233750E-01  -5.514352E-01   2.000000E+15
1.778279E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   9.527163E+00   1.432576E+01   2.000000E+15
1.778279E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -1.174535E+01  -1.803100E+01   2.000000E+15
1.778279E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   1.214863E+00   2.048622E+00   2.000000E+15
3.162277E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX   1.797738E-01  -4.656627E-01   2.000000E+15
3.162277E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   7.110656E+00   9.363310E+00   2.000000E+15
3.162277E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -8.814728E+00  -1.170856E+01   2.000000E+15
3.162277E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   4.350775E-01   1.547432E+00   2.000000E+15
5.623415E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX   3.656277E-01  -2.166134E-01   2.000000E+15
5.623415E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   5.711129E+00   6.235947E+00   2.000000E+15
5.623415E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -7.113527E+00  -7.820194E+00   2.000000E+15
5.623415E-01          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY   2.056077E-03   9.685895E-01   2.000000E+15
1.000000E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXX   3.906656E-01   6.878266E-03   2.000000E+15
1.000000E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZXY   4.711782E+00   4.375615E+00   2.000000E+15
1.000000E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYX  -5.872394E+00  -5.548984E+00   2.000000E+15
1.000000E+00          TV05           27.509 -112.556    -150.000     450.000    -725.000     ZYY  -1.760669E-01   5.147214E-01   2.000000E+15
